,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label,SegmentID,Subject
314,-1808.0,-3630.0,-1946.0,6822.0,-982.0,-2132.0,1.updown,5,CW
315,-1554.0,-2971.0,-1716.0,6783.0,-1058.0,-2103.0,1.updown,5,CW
316,-1209.0,-2432.0,-1414.0,6696.0,-1217.0,-2124.0,1.updown,5,CW
317,-841.0,-1915.0,-1243.0,6639.0,-1433.0,-2192.0,1.updown,5,CW
318,-612.0,-1366.0,-1083.0,6554.0,-1669.0,-1982.0,1.updown,5,CW
319,-539.0,-597.0,-899.0,6372.0,-1742.0,-1752.0,1.updown,5,CW
320,-498.0,122.0,-642.0,6137.0,-1583.0,-1615.0,1.updown,5,CW
321,-375.0,646.0,-404.0,5744.0,-1361.0,-1352.0,1.updown,5,CW
322,-232.0,1103.0,-159.0,5250.0,-1183.0,-997.0,1.updown,5,CW
323,-163.0,1514.0,135.0,4825.0,-1005.0,-807.0,1.updown,5,CW
324,-136.0,1865.0,434.0,4507.0,-863.0,-653.0,1.updown,5,CW
325,-15.0,2279.0,728.0,4086.0,-843.0,-366.0,1.updown,5,CW
326,233.0,2722.0,966.0,3473.0,-657.0,-451.0,1.updown,5,CW
327,515.0,2979.0,1209.0,2837.0,-196.0,-852.0,1.updown,5,CW
328,649.0,3042.0,1358.0,2180.0,157.0,-1088.0,1.updown,5,CW
329,753.0,3081.0,1423.0,1452.0,275.0,-1069.0,1.updown,5,CW
330,825.0,3181.0,1416.0,719.0,222.0,-657.0,1.updown,5,CW
331,991.0,3366.0,1379.0,33.0,71.0,99.0,1.updown,5,CW
332,1232.0,3617.0,1505.0,-747.0,47.0,777.0,1.updown,5,CW
333,1331.0,3795.0,1617.0,-1612.0,276.0,1063.0,1.updown,5,CW
334,1342.0,3827.0,1615.0,-2397.0,574.0,1090.0,1.updown,5,CW
335,1305.0,3733.0,1515.0,-3139.0,924.0,1080.0,1.updown,5,CW
336,1217.0,3605.0,1308.0,-3910.0,1259.0,1160.0,1.updown,5,CW
337,957.0,3408.0,1035.0,-4644.0,1429.0,1390.0,1.updown,5,CW
338,711.0,3304.0,914.0,-5373.0,1549.0,1672.0,1.updown,5,CW
339,514.0,3323.0,834.0,-6189.0,1778.0,1869.0,1.updown,5,CW
340,216.0,3270.0,622.0,-7018.0,1969.0,2000.0,1.updown,5,CW
341,-195.0,2906.0,316.0,-7786.0,2089.0,2202.0,1.updown,5,CW
342,-550.0,2414.0,-101.0,-8478.0,2216.0,2570.0,1.updown,5,CW
343,-1023.0,1791.0,-657.0,-9308.0,2116.0,2997.0,1.updown,5,CW
344,-1792.0,728.0,-1472.0,-10205.0,1837.0,3269.0,1.updown,5,CW
345,-2867.0,-1041.0,-2575.0,-10861.0,1612.0,3255.0,1.updown,5,CW
346,-3785.0,-3452.0,-3805.0,-10982.0,1232.0,3064.0,1.updown,5,CW
347,-4069.0,-5848.0,-4805.0,-10842.0,899.0,3043.0,1.updown,5,CW
348,-4145.0,-8130.0,-5290.0,-10546.0,973.0,3109.0,1.updown,5,CW
349,-4143.0,-10478.0,-5835.0,-9594.0,1078.0,2574.0,1.updown,5,CW
350,-4160.0,-13011.0,-6575.0,-8088.0,1333.0,1324.0,1.updown,5,CW
351,-4479.0,-15024.0,-7278.0,-6662.0,1876.0,373.0,1.updown,5,CW
352,-4978.0,-16464.0,-7385.0,-5767.0,2374.0,677.0,1.updown,5,CW
353,-5266.0,-17253.0,-6933.0,-4834.0,2277.0,1745.0,1.updown,5,CW
354,-4876.0,-17096.0,-6312.0,-3355.0,1613.0,2358.0,1.updown,5,CW
355,-4238.0,-16319.0,-5628.0,-1666.0,995.0,2099.0,1.updown,5,CW
356,-3742.0,-15311.0,-4895.0,-50.0,634.0,1229.0,1.updown,5,CW
357,-3203.0,-13860.0,-4281.0,1618.0,307.0,146.0,1.updown,5,CW
358,-2640.0,-12175.0,-3782.0,3139.0,-64.0,-781.0,1.updown,5,CW
359,-2366.0,-10695.0,-3497.0,4380.0,-460.0,-1594.0,1.updown,5,CW
360,-2333.0,-9375.0,-3426.0,5280.0,-678.0,-2338.0,1.updown,5,CW
361,-2488.0,-8452.0,-3451.0,5804.0,-916.0,-2776.0,1.updown,5,CW
362,-2447.0,-7698.0,-3444.0,6220.0,-1434.0,-2612.0,1.updown,5,CW
363,-1972.0,-6554.0,-3131.0,6539.0,-1713.0,-2357.0,1.updown,5,CW
364,-1560.0,-5540.0,-2722.0,6670.0,-1445.0,-2626.0,1.updown,5,CW
365,-1418.0,-4967.0,-2435.0,6894.0,-1127.0,-3068.0,1.updown,5,CW
366,-1204.0,-4427.0,-2241.0,7259.0,-1009.0,-3332.0,1.updown,5,CW
367,-933.0,-3754.0,-2053.0,7492.0,-883.0,-3513.0,1.updown,5,CW
368,-832.0,-3088.0,-1847.0,7596.0,-690.0,-3612.0,1.updown,5,CW
369,-862.0,-2439.0,-1597.0,7746.0,-591.0,-3464.0,1.updown,5,CW
370,-826.0,-1713.0,-1342.0,7863.0,-665.0,-3186.0,1.updown,5,CW
371,-710.0,-981.0,-1057.0,7788.0,-830.0,-2854.0,1.updown,5,CW
372,-746.0,-313.0,-777.0,7474.0,-1174.0,-2329.0,1.updown,5,CW
373,-750.0,285.0,-599.0,6969.0,-1691.0,-1724.0,1.updown,5,CW
374,-579.0,785.0,-408.0,6425.0,-1909.0,-1227.0,1.updown,5,CW
375,-461.0,1290.0,-186.0,6077.0,-1745.0,-1104.0,1.updown,5,CW
376,-349.0,1793.0,66.0,5806.0,-1370.0,-1628.0,1.updown,5,CW
377,-209.0,2167.0,296.0,5500.0,-1050.0,-2350.0,1.updown,5,CW
378,-124.0,2549.0,410.0,5190.0,-951.0,-2748.0,1.updown,5,CW
379,-10.0,2949.0,482.0,4705.0,-951.0,-2847.0,1.updown,5,CW
380,104.0,3162.0,534.0,3945.0,-864.0,-2633.0,1.updown,5,CW
381,191.0,3219.0,502.0,3061.0,-597.0,-2178.0,1.updown,5,CW
382,286.0,3262.0,577.0,2175.0,-158.0,-1700.0,1.updown,5,CW
383,296.0,3298.0,675.0,1307.0,173.0,-1410.0,1.updown,5,CW
384,264.0,3225.0,689.0,567.0,176.0,-1216.0,1.updown,5,CW
385,308.0,3251.0,689.0,-31.0,118.0,-823.0,1.updown,5,CW
386,304.0,3324.0,697.0,-703.0,184.0,-254.0,1.updown,5,CW
387,271.0,3271.0,700.0,-1481.0,303.0,203.0,1.updown,5,CW
388,291.0,3180.0,666.0,-2269.0,401.0,457.0,1.updown,5,CW
389,263.0,3184.0,618.0,-3090.0,505.0,636.0,1.updown,5,CW
390,-66.0,3142.0,496.0,-4032.0,413.0,732.0,1.updown,5,CW
391,-496.0,2764.0,90.0,-4859.0,198.0,723.0,1.updown,5,CW
392,-680.0,2407.0,-217.0,-5235.0,186.0,881.0,1.updown,5,CW
393,-702.0,2577.0,-313.0,-5707.0,152.0,1503.0,1.updown,5,CW
394,-1009.0,2644.0,-435.0,-6729.0,24.0,2129.0,1.updown,5,CW
395,-1700.0,2420.0,-625.0,-7731.0,-182.0,2466.0,1.updown,5,CW
396,-2356.0,2071.0,-928.0,-8470.0,-675.0,2819.0,1.updown,5,CW
397,-2962.0,1115.0,-1440.0,-9423.0,-1146.0,3226.0,1.updown,5,CW
398,-3441.0,-730.0,-2396.0,-10395.0,-1257.0,3380.0,1.updown,5,CW
399,-3439.0,-3366.0,-3378.0,-10608.0,-1332.0,2822.0,1.updown,5,CW
400,-2907.0,-6197.0,-4331.0,-9940.0,-1653.0,2003.0,1.updown,5,CW
401,-2206.0,-9063.0,-4951.0,-9142.0,-1624.0,1617.0,1.updown,5,CW
402,-1417.0,-11594.0,-5086.0,-8352.0,-1106.0,1474.0,1.updown,5,CW
403,-717.0,-13887.0,-5026.0,-7622.0,-372.0,947.0,1.updown,5,CW
404,-252.0,-15863.0,-4734.0,-6771.0,166.0,107.0,1.updown,5,CW
405,-265.0,-17527.0,-4556.0,-5535.0,210.0,-778.0,1.updown,5,CW
406,-20.0,-18591.0,-4336.0,-3741.0,-465.0,-771.0,1.updown,5,CW
407,1287.0,-18219.0,-3623.0,-1984.0,-1063.0,595.0,1.updown,5,CW
408,2595.0,-17187.0,-2786.0,-841.0,-404.0,1647.0,1.updown,5,CW
409,2288.0,-16749.0,-2073.0,390.0,856.0,978.0,1.updown,5,CW
410,1016.0,-16236.0,-1809.0,2243.0,1012.0,-583.0,1.updown,5,CW
411,736.0,-14605.0,-1981.0,3787.0,279.0,-1332.0,1.updown,5,CW
412,931.0,-12847.0,-1964.0,4330.0,243.0,-1010.0,1.updown,5,CW
413,733.0,-11589.0,-1764.0,4727.0,605.0,-720.0,1.updown,5,CW
414,223.0,-10302.0,-1721.0,5512.0,464.0,-747.0,1.updown,5,CW
415,-383.0,-8924.0,-1912.0,6179.0,103.0,-867.0,1.updown,5,CW
416,-1065.0,-7976.0,-2078.0,6551.0,-84.0,-842.0,1.updown,5,CW
417,-1529.0,-7288.0,-2155.0,6874.0,-265.0,-705.0,1.updown,5,CW
418,-1580.0,-6546.0,-2164.0,7177.0,-411.0,-866.0,1.updown,5,CW
419,-1597.0,-5921.0,-2094.0,7518.0,-390.0,-1414.0,1.updown,5,CW
420,-1752.0,-5309.0,-2089.0,8006.0,-408.0,-2189.0,1.updown,5,CW
421,-1873.0,-4655.0,-2144.0,8362.0,-449.0,-3011.0,1.updown,5,CW
422,-1942.0,-3987.0,-2175.0,8503.0,-493.0,-3419.0,1.updown,5,CW
423,-1925.0,-3345.0,-2186.0,8523.0,-474.0,-3319.0,1.updown,5,CW
424,-1797.0,-2684.0,-2009.0,8378.0,-310.0,-2895.0,1.updown,5,CW
425,-1617.0,-1857.0,-1806.0,8117.0,-196.0,-2485.0,1.updown,5,CW
426,-1518.0,-1027.0,-1583.0,7816.0,-255.0,-2124.0,1.updown,5,CW
427,-1428.0,-184.0,-1361.0,7476.0,-404.0,-1584.0,1.updown,5,CW
428,-1273.0,623.0,-1084.0,7035.0,-574.0,-914.0,1.updown,5,CW
429,-1172.0,1174.0,-820.0,6569.0,-758.0,-434.0,1.updown,5,CW
430,-1036.0,1643.0,-688.0,6256.0,-934.0,-323.0,1.updown,5,CW
431,-765.0,2239.0,-529.0,5907.0,-992.0,-464.0,1.updown,5,CW
432,-604.0,2713.0,-412.0,5250.0,-945.0,-624.0,1.updown,5,CW
433,-585.0,3002.0,-396.0,4494.0,-933.0,-746.0,1.updown,5,CW
434,-518.0,3370.0,-354.0,3895.0,-899.0,-910.0,1.updown,5,CW
435,-282.0,3870.0,-225.0,3426.0,-787.0,-1077.0,1.updown,5,CW
436,0.0,4311.0,-94.0,2909.0,-583.0,-1171.0,1.updown,5,CW
437,142.0,4496.0,20.0,2367.0,-321.0,-1076.0,1.updown,5,CW
438,95.0,4561.0,41.0,1934.0,-117.0,-794.0,1.updown,5,CW
439,40.0,4519.0,-1.0,1515.0,125.0,-471.0,1.updown,5,CW
440,308.0,4438.0,127.0,1036.0,601.0,-127.0,1.updown,5,CW
441,829.0,4569.0,512.0,336.0,1190.0,100.0,1.updown,5,CW
442,1175.0,4708.0,908.0,-719.0,1526.0,-97.0,1.updown,5,CW
443,1270.0,4438.0,1018.0,-1922.0,1619.0,-428.0,1.updown,5,CW
444,1173.0,4199.0,950.0,-2901.0,1584.0,-561.0,1.updown,5,CW
445,932.0,4127.0,831.0,-3825.0,1379.0,-473.0,1.updown,5,CW
446,699.0,3921.0,577.0,-4903.0,1172.0,-127.0,1.updown,5,CW
447,527.0,3704.0,179.0,-6040.0,1022.0,533.0,1.updown,5,CW
448,280.0,3536.0,-134.0,-7293.0,721.0,1442.0,1.updown,5,CW
449,-315.0,3108.0,-543.0,-8755.0,345.0,2684.0,1.updown,5,CW
450,-1305.0,2374.0,-895.0,-10200.0,-16.0,3826.0,1.updown,5,CW
451,-2195.0,1612.0,-1270.0,-11311.0,-367.0,4653.0,1.updown,5,CW
452,-3074.0,68.0,-1956.0,-12302.0,-492.0,5277.0,1.updown,5,CW
453,-3725.0,-2691.0,-2982.0,-13030.0,-421.0,5834.0,1.updown,5,CW
454,-3741.0,-6289.0,-3783.0,-13245.0,-324.0,6087.0,1.updown,5,CW
455,-3069.0,-10108.0,-4229.0,-13041.0,-78.0,5743.0,1.updown,5,CW
456,-2447.0,-13711.0,-4332.0,-12408.0,276.0,4990.0,1.updown,5,CW
457,-1911.0,-16951.0,-4012.0,-11067.0,522.0,3549.0,1.updown,5,CW
458,-1409.0,-19392.0,-3608.0,-8887.0,789.0,1786.0,1.updown,5,CW
459,-1409.0,-20869.0,-3193.0,-6383.0,859.0,905.0,1.updown,5,CW
460,-1699.0,-21468.0,-2575.0,-4353.0,833.0,1408.0,1.updown,5,CW
461,-1959.0,-21407.0,-1918.0,-2886.0,729.0,2304.0,1.updown,5,CW
462,-1926.0,-20513.0,-1616.0,-1315.0,297.0,2600.0,1.updown,5,CW
463,-1788.0,-18861.0,-1386.0,487.0,-168.0,1989.0,1.updown,5,CW
464,-1783.0,-16785.0,-1454.0,2293.0,-504.0,704.0,1.updown,5,CW
465,-1860.0,-14638.0,-1762.0,4046.0,-644.0,-667.0,1.updown,5,CW
466,-1861.0,-12571.0,-1936.0,5422.0,-519.0,-1783.0,1.updown,5,CW
467,-1955.0,-10594.0,-2150.0,6381.0,-528.0,-2364.0,1.updown,5,CW
468,-2267.0,-9102.0,-2298.0,7067.0,-645.0,-2449.0,1.updown,5,CW
469,-2408.0,-7859.0,-2423.0,7515.0,-791.0,-2253.0,1.updown,5,CW
470,-2265.0,-6589.0,-2582.0,7751.0,-967.0,-2048.0,1.updown,5,CW
471,-2129.0,-5507.0,-2667.0,8004.0,-1031.0,-2026.0,1.updown,5,CW
472,-2039.0,-4396.0,-2584.0,8324.0,-976.0,-2156.0,1.updown,5,CW
473,-1871.0,-3238.0,-2422.0,8570.0,-902.0,-2526.0,1.updown,5,CW
474,-1678.0,-2128.0,-2216.0,8762.0,-710.0,-2904.0,1.updown,5,CW
475,-1704.0,-1257.0,-2050.0,8793.0,-496.0,-3169.0,1.updown,5,CW
476,-1665.0,-448.0,-1867.0,8720.0,-479.0,-3132.0,1.updown,5,CW
477,-1476.0,376.0,-1726.0,8531.0,-546.0,-2755.0,1.updown,5,CW
478,-1136.0,1211.0,-1561.0,8161.0,-496.0,-2340.0,1.updown,5,CW
479,-873.0,1911.0,-1327.0,7710.0,-335.0,-2147.0,1.updown,5,CW
480,-606.0,2579.0,-1153.0,7389.0,-207.0,-2121.0,1.updown,5,CW
481,-216.0,3419.0,-1109.0,7101.0,-196.0,-2150.0,1.updown,5,CW
482,555.0,4523.0,-1066.0,6535.0,-286.0,-1991.0,1.updown,5,CW
483,1392.0,5598.0,-699.0,5698.0,113.0,-1745.0,1.updown,5,CW
484,1886.0,7200.0,-94.0,4850.0,993.0,-2191.0,1.updown,5,CW
485,1717.0,8348.0,687.0,3645.0,1748.0,-2771.0,1.updown,5,CW
486,1099.0,8789.0,1409.0,2287.0,1761.0,-3272.0,1.updown,5,CW
487,569.0,8910.0,1802.0,725.0,1183.0,-3151.0,1.updown,5,CW
488,502.0,8596.0,1470.0,-1099.0,573.0,-1905.0,1.updown,5,CW
489,843.0,7748.0,786.0,-2994.0,423.0,-283.0,1.updown,5,CW
490,1113.0,6649.0,440.0,-4820.0,723.0,790.0,1.updown,5,CW
491,1100.0,5782.0,158.0,-6431.0,850.0,1570.0,1.updown,5,CW
492,584.0,5066.0,-274.0,-7800.0,682.0,2139.0,1.updown,5,CW
493,-303.0,4240.0,-778.0,-8897.0,364.0,2455.0,1.updown,5,CW
494,-1009.0,3229.0,-1367.0,-9816.0,1.0,2812.0,1.updown,5,CW
495,-1734.0,1846.0,-2035.0,-10748.0,-279.0,3233.0,1.updown,5,CW
496,-2750.0,-32.0,-2750.0,-11492.0,-488.0,3777.0,1.updown,5,CW
497,-3664.0,-2121.0,-3278.0,-11824.0,-637.0,4588.0,1.updown,5,CW
498,-4298.0,-4310.0,-3391.0,-11978.0,-595.0,5177.0,1.updown,5,CW
499,-4555.0,-6752.0,-3393.0,-12425.0,-113.0,4795.0,1.updown,5,CW
500,-4771.0,-10027.0,-3931.0,-13205.0,496.0,3525.0,1.updown,5,CW
501,-4844.0,-14992.0,-5062.0,-13258.0,804.0,2038.0,1.updown,5,CW
502,-3964.0,-19932.0,-5524.0,-11515.0,1068.0,1688.0,1.updown,5,CW
503,-2599.0,-22745.0,-4943.0,-8852.0,940.0,2223.0,1.updown,5,CW
504,-1817.0,-22771.0,-3777.0,-6351.0,-125.0,2210.0,1.updown,5,CW
505,-1658.0,-21179.0,-3050.0,-3926.0,-1343.0,925.0,1.updown,5,CW
506,-1232.0,-19596.0,-3090.0,-1069.0,-1836.0,-685.0,1.updown,5,CW
507,-401.0,-18474.0,-3127.0,1509.0,-1274.0,-1753.0,1.updown,5,CW
508,92.0,-16921.0,-3211.0,3477.0,-780.0,-2443.0,1.updown,5,CW
509,-9.0,-14712.0,-3300.0,5248.0,-923.0,-2365.0,1.updown,5,CW
510,-400.0,-11946.0,-3192.0,6663.0,-1367.0,-1606.0,1.updown,5,CW
511,-678.0,-9353.0,-2974.0,7519.0,-1592.0,-1191.0,1.updown,5,CW
512,-776.0,-7449.0,-2692.0,8065.0,-1414.0,-1389.0,1.updown,5,CW
513,-768.0,-6156.0,-2587.0,8595.0,-1323.0,-1928.0,1.updown,5,CW
514,-850.0,-4824.0,-2434.0,9205.0,-1215.0,-2475.0,1.updown,5,CW
515,-1136.0,-3407.0,-2445.0,9544.0,-948.0,-2793.0,1.updown,5,CW
516,-1197.0,-1917.0,-2387.0,9683.0,-703.0,-2887.0,1.updown,5,CW
517,-1018.0,-415.0,-2214.0,9600.0,-850.0,-2717.0,1.updown,5,CW
518,-747.0,987.0,-2071.0,9283.0,-1172.0,-2446.0,1.updown,5,CW
519,-394.0,2284.0,-1774.0,9007.0,-1334.0,-2222.0,1.updown,5,CW
520,-189.0,3635.0,-1474.0,8746.0,-1134.0,-2151.0,1.updown,5,CW
521,-100.0,5039.0,-1176.0,8374.0,-638.0,-2246.0,1.updown,5,CW
522,-201.0,6563.0,-663.0,7764.0,-260.0,-2187.0,1.updown,5,CW
523,-545.0,7862.0,-165.0,6834.0,-193.0,-1959.0,1.updown,5,CW
524,-454.0,9202.0,387.0,5545.0,-6.0,-1766.0,1.updown,5,CW
525,2.0,10292.0,983.0,3545.0,353.0,-1406.0,1.updown,5,CW
526,447.0,10350.0,1396.0,1173.0,846.0,-923.0,1.updown,5,CW
527,938.0,9671.0,1629.0,-1075.0,1385.0,-493.0,1.updown,5,CW
528,1294.0,8511.0,1187.0,-3216.0,1545.0,128.0,1.updown,5,CW
529,1425.0,7026.0,524.0,-5046.0,1555.0,787.0,1.updown,5,CW
530,1432.0,5810.0,50.0,-6381.0,1593.0,1397.0,1.updown,5,CW
531,1209.0,4980.0,-200.0,-7477.0,1255.0,2096.0,1.updown,5,CW
532,629.0,4506.0,-574.0,-8499.0,1069.0,2803.0,1.updown,5,CW
533,-235.0,3986.0,-1086.0,-9566.0,1028.0,3154.0,1.updown,5,CW
534,-1432.0,3226.0,-1613.0,-10607.0,991.0,3271.0,1.updown,5,CW
535,-2894.0,1718.0,-2510.0,-11472.0,766.0,3289.0,1.updown,5,CW
536,-3880.0,-748.0,-3834.0,-12005.0,678.0,2941.0,1.updown,5,CW
537,-4246.0,-4014.0,-4639.0,-12486.0,1100.0,2467.0,1.updown,5,CW
538,-3800.0,-7985.0,-4955.0,-13030.0,1540.0,1643.0,1.updown,5,CW
539,-2704.0,-12493.0,-5445.0,-12959.0,1872.0,85.0,1.updown,5,CW
540,-1581.0,-16897.0,-5615.0,-11751.0,2223.0,-1535.0,1.updown,5,CW
541,-311.0,-20583.0,-5110.0,-9773.0,1656.0,-2476.0,1.updown,5,CW
542,638.0,-22598.0,-4657.0,-7355.0,716.0,-2294.0,1.updown,5,CW
543,1261.0,-22840.0,-3984.0,-4355.0,604.0,-1970.0,1.updown,5,CW
544,1359.0,-22092.0,-3153.0,-1331.0,690.0,-1633.0,1.updown,5,CW
545,1444.0,-20684.0,-2707.0,1121.0,467.0,-897.0,1.updown,5,CW
546,1695.0,-18642.0,-2399.0,3176.0,276.0,-177.0,1.updown,5,CW
547,1308.0,-16271.0,-2368.0,5000.0,237.0,388.0,1.updown,5,CW
548,373.0,-14050.0,-2612.0,6440.0,156.0,977.0,1.updown,5,CW
549,-263.0,-11877.0,-2797.0,7538.0,-78.0,1490.0,1.updown,5,CW
550,-629.0,-9849.0,-2846.0,8101.0,-327.0,1903.0,1.updown,5,CW
551,-1069.0,-7893.0,-2886.0,8246.0,-483.0,1861.0,1.updown,5,CW
552,-1437.0,-6004.0,-2838.0,8865.0,-436.0,945.0,1.updown,5,CW
553,-1614.0,-4320.0,-2670.0,9735.0,-274.0,-388.0,1.updown,5,CW
554,-1667.0,-2898.0,-2489.0,10197.0,-143.0,-1408.0,1.updown,5,CW
555,-1757.0,-1689.0,-2306.0,10154.0,-8.0,-1905.0,1.updown,5,CW
556,-1763.0,-365.0,-2076.0,10033.0,-70.0,-2005.0,1.updown,5,CW
557,-1701.0,772.0,-1818.0,9669.0,-224.0,-1893.0,1.updown,5,CW
558,-1366.0,1662.0,-1782.0,9123.0,-411.0,-1596.0,1.updown,5,CW
559,-749.0,2682.0,-1650.0,8647.0,-621.0,-1181.0,1.updown,5,CW
560,46.0,3982.0,-1355.0,8193.0,-718.0,-662.0,1.updown,5,CW
561,396.0,5443.0,-953.0,7585.0,-744.0,92.0,1.updown,5,CW
562,333.0,7500.0,-443.0,6693.0,-926.0,957.0,1.updown,5,CW
563,252.0,9835.0,358.0,5191.0,-911.0,1334.0,1.updown,5,CW
564,-35.0,11410.0,1202.0,3065.0,-681.0,1134.0,1.updown,5,CW
565,36.0,11650.0,1603.0,819.0,-584.0,892.0,1.updown,5,CW
566,550.0,10994.0,1485.0,-1440.0,-502.0,841.0,1.updown,5,CW
567,976.0,9900.0,1007.0,-3718.0,-287.0,733.0,1.updown,5,CW
568,1252.0,8568.0,442.0,-5746.0,62.0,594.0,1.updown,5,CW
569,1378.0,7238.0,-114.0,-7499.0,356.0,826.0,1.updown,5,CW
570,1417.0,6115.0,-645.0,-9060.0,568.0,1349.0,1.updown,5,CW
571,1150.0,5131.0,-1221.0,-10421.0,768.0,2029.0,1.updown,5,CW
572,253.0,4115.0,-2120.0,-11593.0,939.0,2722.0,1.updown,5,CW
573,-782.0,2987.0,-3054.0,-12525.0,1018.0,3357.0,1.updown,5,CW
574,-1503.0,1849.0,-3710.0,-13151.0,1015.0,3796.0,1.updown,5,CW
575,-2020.0,250.0,-4252.0,-13520.0,1100.0,3436.0,1.updown,5,CW
576,-2384.0,-2488.0,-5040.0,-13830.0,1302.0,1920.0,1.updown,5,CW
577,-2361.0,-6194.0,-5832.0,-13419.0,1417.0,-160.0,1.updown,5,CW
578,-1776.0,-10502.0,-6579.0,-12302.0,1366.0,-2232.0,1.updown,5,CW
579,-1028.0,-14875.0,-6952.0,-10932.0,1318.0,-3760.0,1.updown,5,CW
580,-373.0,-18196.0,-6758.0,-9226.0,1159.0,-3963.0,1.updown,5,CW
581,202.0,-20166.0,-6175.0,-7321.0,830.0,-3109.0,1.updown,5,CW
582,382.0,-21091.0,-5561.0,-5412.0,547.0,-1622.0,1.updown,5,CW
583,567.0,-21521.0,-4974.0,-3478.0,411.0,-68.0,1.updown,5,CW
584,722.0,-21414.0,-4469.0,-1748.0,384.0,1056.0,1.updown,5,CW
585,505.0,-20406.0,-4127.0,255.0,364.0,1598.0,1.updown,5,CW
586,216.0,-18579.0,-3880.0,2586.0,322.0,1496.0,1.updown,5,CW
587,-146.0,-16104.0,-3641.0,4746.0,330.0,1264.0,1.updown,5,CW
588,-791.0,-13468.0,-3464.0,6564.0,300.0,1177.0,1.updown,5,CW
589,-1504.0,-11128.0,-3429.0,7476.0,91.0,1215.0,1.updown,5,CW
590,-1964.0,-9317.0,-3439.0,7821.0,-143.0,1084.0,1.updown,5,CW
591,-2032.0,-7972.0,-3435.0,8458.0,-268.0,397.0,1.updown,5,CW
592,-2213.0,-6755.0,-3389.0,9211.0,-345.0,-356.0,1.updown,5,CW
593,-2392.0,-5392.0,-3303.0,9634.0,-421.0,-954.0,1.updown,5,CW
594,-2365.0,-3931.0,-3105.0,9738.0,-423.0,-1622.0,1.updown,5,CW
595,-2246.0,-2638.0,-2794.0,9847.0,-332.0,-2258.0,1.updown,5,CW
596,-2183.0,-1536.0,-2458.0,9898.0,-247.0,-2637.0,1.updown,5,CW
597,-2103.0,-492.0,-2231.0,9731.0,-343.0,-2553.0,1.updown,5,CW
598,-1924.0,542.0,-2045.0,9382.0,-528.0,-2201.0,1.updown,5,CW
599,-1513.0,1380.0,-1760.0,8970.0,-617.0,-1896.0,1.updown,5,CW
600,-867.0,1946.0,-1380.0,8628.0,-648.0,-1722.0,1.updown,5,CW
601,-271.0,2547.0,-1163.0,8300.0,-790.0,-1533.0,1.updown,5,CW
602,166.0,3338.0,-970.0,7654.0,-742.0,-1233.0,1.updown,5,CW
603,463.0,4317.0,-722.0,6949.0,-689.0,-804.0,1.updown,5,CW
604,606.0,5281.0,-501.0,6155.0,-672.0,-341.0,1.updown,5,CW
605,950.0,6314.0,-179.0,5290.0,-630.0,-135.0,1.updown,5,CW
606,1432.0,7309.0,230.0,4213.0,-385.0,-218.0,1.updown,5,CW
607,1480.0,7809.0,641.0,2852.0,78.0,-480.0,1.updown,5,CW
608,1381.0,7748.0,797.0,1276.0,473.0,-679.0,1.updown,5,CW
609,1467.0,7205.0,738.0,-320.0,701.0,-506.0,1.updown,5,CW
610,1749.0,6642.0,671.0,-1805.0,898.0,-49.0,1.updown,5,CW
611,1890.0,6187.0,510.0,-3260.0,1157.0,638.0,1.updown,5,CW
612,1710.0,5498.0,267.0,-4701.0,1504.0,1476.0,1.updown,5,CW
613,1275.0,4961.0,-34.0,-5896.0,1760.0,2174.0,1.updown,5,CW
614,722.0,4639.0,-435.0,-6944.0,1976.0,2599.0,1.updown,5,CW
615,2.0,4414.0,-872.0,-7958.0,2156.0,2812.0,1.updown,5,CW
616,-928.0,4165.0,-1445.0,-9026.0,2220.0,3049.0,1.updown,5,CW
617,-1893.0,3760.0,-2072.0,-10188.0,2101.0,3412.0,1.updown,5,CW
618,-2599.0,3074.0,-2764.0,-11401.0,1831.0,3734.0,1.updown,5,CW
619,-3251.0,1815.0,-3627.0,-12270.0,1615.0,3774.0,1.updown,5,CW
620,-3905.0,-79.0,-4525.0,-12865.0,1440.0,3470.0,1.updown,5,CW
621,-4197.0,-2782.0,-5299.0,-13701.0,1154.0,2866.0,1.updown,5,CW
622,-3582.0,-6605.0,-5872.0,-14153.0,903.0,1582.0,1.updown,5,CW
623,-2193.0,-11192.0,-6157.0,-13767.0,815.0,-272.0,1.updown,5,CW
624,-990.0,-15837.0,-6200.0,-12154.0,856.0,-1856.0,1.updown,5,CW
625,-224.0,-19205.0,-5860.0,-9694.0,987.0,-2957.0,1.updown,5,CW
626,-111.0,-20766.0,-5184.0,-7420.0,1090.0,-3124.0,1.updown,5,CW
627,-111.0,-21323.0,-4605.0,-5364.0,924.0,-2190.0,1.updown,5,CW
628,26.0,-21592.0,-4056.0,-3445.0,679.0,-731.0,1.updown,5,CW
629,109.0,-21508.0,-3731.0,-1598.0,379.0,644.0,1.updown,5,CW
630,-223.0,-20579.0,-3656.0,344.0,95.0,1673.0,1.updown,5,CW
631,-573.0,-18846.0,-3558.0,2322.0,-153.0,2182.0,1.updown,5,CW
632,-760.0,-16593.0,-3473.0,4273.0,-271.0,2112.0,1.updown,5,CW
