sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
3687,-3841.0,-2160.0,-8515.0,-4683.0,-17774.0,-4676.0
3688,-1736.0,-2859.0,-8955.0,-4663.0,-18043.0,-3693.0
3689,-721.0,-3718.0,-9197.0,-4446.0,-17637.0,-3275.0
3690,-297.0,-4244.0,-9583.0,-3929.0,-17239.0,-3762.0
3691,678.0,-4236.0,-9956.0,-3267.0,-17256.0,-4076.0
3692,2730.0,-4030.0,-10014.0,-2754.0,-17265.0,-3862.0
3693,4974.0,-4417.0,-9850.0,-2422.0,-16901.0,-3478.0
3694,7721.0,-5049.0,-9417.0,-1998.0,-16569.0,-2883.0
3695,11611.0,-5869.0,-8346.0,-1473.0,-15918.0,-2699.0
3696,16569.0,-6234.0,-7014.0,-488.0,-14310.0,-3122.0
3697,20921.0,-6282.0,-5320.0,668.0,-11092.0,-3703.0
3698,22789.0,-6243.0,-3379.0,1131.0,-7078.0,-4175.0
3699,23327.0,-5547.0,-2580.0,1283.0,-3725.0,-3544.0
3700,23642.0,-4258.0,-1239.0,1743.0,-1007.0,-1368.0
3701,23556.0,-3503.0,-560.0,1275.0,1617.0,808.0
3702,21036.0,-3773.0,-974.0,581.0,4577.0,2563.0
3703,16746.0,-3812.0,-2028.0,344.0,7047.0,4001.0
3704,12980.0,-3254.0,-3187.0,315.0,8561.0,5091.0
3705,10121.0,-2889.0,-4125.0,465.0,9698.0,5528.0
3706,7850.0,-2875.0,-4880.0,767.0,10976.0,4533.0
3707,5968.0,-3074.0,-5498.0,1072.0,12239.0,2495.0
3708,4658.0,-3228.0,-5978.0,1193.0,13270.0,613.0
3709,3413.0,-3425.0,-6443.0,1119.0,14085.0,-520.0
3710,1940.0,-4177.0,-7104.0,1127.0,14716.0,-1245.0
3711,420.0,-5485.0,-7788.0,1738.0,15148.0,-1531.0
3712,-1038.0,-6216.0,-7877.0,1787.0,15126.0,-916.0
3713,-1989.0,-5697.0,-7417.0,1659.0,14638.0,308.0
3714,-2515.0,-4586.0,-6724.0,2113.0,14277.0,1403.0
3715,-3209.0,-3975.0,-6147.0,2286.0,14149.0,2051.0
3716,-3677.0,-3665.0,-5751.0,2153.0,13954.0,2827.0
3717,-4188.0,-3303.0,-5499.0,2321.0,13710.0,3815.0
3718,-5392.0,-3164.0,-5366.0,2784.0,13612.0,4348.0
3719,-6934.0,-2893.0,-5518.0,3322.0,13288.0,4457.0
3720,-8596.0,-2126.0,-5536.0,3848.0,12570.0,4814.0
3721,-10423.0,-911.0,-5235.0,4232.0,11525.0,5371.0
3722,-12530.0,557.0,-4732.0,3859.0,10139.0,5732.0
3723,-14935.0,1887.0,-4113.0,2629.0,8405.0,5332.0
3724,-16974.0,3154.0,-3543.0,1935.0,6384.0,3816.0
3725,-18118.0,3961.0,-2815.0,1870.0,4261.0,1726.0
3726,-17928.0,4485.0,-2049.0,1339.0,2088.0,105.0
3727,-17160.0,4617.0,-1367.0,264.0,-227.0,-593.0
3728,-16068.0,4226.0,-1180.0,-890.0,-2786.0,-1086.0
3729,-14178.0,3625.0,-1556.0,-2292.0,-5421.0,-1581.0
3730,-12063.0,2796.0,-2120.0,-3604.0,-7480.0,-2213.0
3731,-10417.0,1374.0,-2905.0,-4730.0,-9047.0,-3200.0
3732,-9123.0,-201.0,-4074.0,-5612.0,-10820.0,-3772.0
3733,-7680.0,-1440.0,-5230.0,-6037.0,-12612.0,-3615.0
3734,-6005.0,-2503.0,-6276.0,-6185.0,-13949.0,-3545.0
3735,-4742.0,-3879.0,-7303.0,-6024.0,-14646.0,-4020.0
3736,-3584.0,-4801.0,-8225.0,-5389.0,-15222.0,-4318.0
3737,-2629.0,-4956.0,-8797.0,-4420.0,-15876.0,-3694.0
3738,-1631.0,-4703.0,-9038.0,-3568.0,-16425.0,-2770.0
3739,-29.0,-4403.0,-9001.0,-3104.0,-16810.0,-2309.0
3740,1897.0,-4545.0,-9038.0,-3026.0,-16817.0,-2535.0
3741,3275.0,-5414.0,-9214.0,-2714.0,-16556.0,-2936.0
3742,5080.0,-6024.0,-9240.0,-1794.0,-16455.0,-3347.0
3743,8240.0,-6139.0,-8750.0,-998.0,-16028.0,-3947.0
3744,11506.0,-6472.0,-7764.0,-735.0,-15081.0,-4102.0
3745,15063.0,-6396.0,-6272.0,-85.0,-13779.0,-3856.0
3746,19283.0,-5634.0,-4605.0,695.0,-11474.0,-3630.0
3747,22010.0,-5477.0,-2939.0,931.0,-7887.0,-3210.0
3748,22845.0,-5364.0,-1481.0,923.0,-4061.0,-2517.0
3749,22885.0,-4709.0,-425.0,1001.0,-961.0,-1251.0
3750,22346.0,-3950.0,16.0,902.0,1712.0,699.0
3751,20453.0,-3932.0,-319.0,527.0,4449.0,2602.0
3752,17266.0,-3830.0,-1527.0,262.0,6843.0,4289.0
3753,13616.0,-3364.0,-2790.0,212.0,8730.0,5834.0
3754,10310.0,-2911.0,-3720.0,310.0,10311.0,6316.0
3755,7440.0,-2699.0,-4503.0,514.0,11673.0,5527.0
3756,5117.0,-2734.0,-5070.0,720.0,12745.0,4112.0
3757,3152.0,-2991.0,-5572.0,879.0,13477.0,2674.0
3758,1281.0,-3559.0,-6150.0,1036.0,13867.0,1319.0
3759,-236.0,-4439.0,-6700.0,1192.0,13935.0,375.0
3760,-1265.0,-5012.0,-6830.0,1689.0,13645.0,480.0
3761,-1895.0,-4904.0,-6425.0,1795.0,13244.0,1224.0
3762,-2638.0,-4425.0,-5927.0,1926.0,12980.0,1786.0
3763,-3851.0,-4254.0,-5617.0,2305.0,12764.0,1981.0
3764,-4846.0,-4093.0,-5324.0,2530.0,12288.0,2233.0
3765,-5390.0,-3782.0,-5079.0,2720.0,11625.0,2601.0
3766,-6158.0,-3596.0,-5089.0,2905.0,11135.0,2789.0
3767,-7492.0,-3503.0,-5389.0,3095.0,10805.0,2868.0
3768,-9538.0,-3098.0,-5718.0,3462.0,10194.0,3528.0
3769,-11842.0,-1999.0,-5559.0,4043.0,9199.0,4754.0
3770,-14156.0,10.0,-4808.0,4636.0,7931.0,5481.0
3771,-16410.0,2250.0,-3707.0,4338.0,6451.0,4661.0
3772,-17487.0,4060.0,-2584.0,3839.0,4709.0,2465.0
3773,-17455.0,4998.0,-1602.0,3771.0,2832.0,242.0
3774,-16488.0,5095.0,-876.0,2769.0,718.0,-1269.0
3775,-14847.0,4644.0,-704.0,869.0,-1840.0,-1784.0
3776,-13065.0,3934.0,-984.0,-821.0,-4282.0,-1761.0
3777,-11371.0,2945.0,-1410.0,-2246.0,-6166.0,-1895.0
3778,-9705.0,1769.0,-1879.0,-3353.0,-7593.0,-2267.0
3779,-8259.0,634.0,-2548.0,-4263.0,-8945.0,-2504.0
3780,-7239.0,-544.0,-3381.0,-4996.0,-10074.0,-2699.0
3781,-6514.0,-1910.0,-4293.0,-5504.0,-11065.0,-2838.0
3782,-5672.0,-3070.0,-5164.0,-5585.0,-12028.0,-2891.0
3783,-4780.0,-3881.0,-5867.0,-5357.0,-12874.0,-2944.0
3784,-3808.0,-4468.0,-6425.0,-4908.0,-13720.0,-2701.0
3785,-2527.0,-4650.0,-6894.0,-4184.0,-14636.0,-1895.0
3786,-1273.0,-4700.0,-7214.0,-3561.0,-15287.0,-1045.0
3787,171.0,-4837.0,-7369.0,-3221.0,-15529.0,-1413.0
3788,2580.0,-5337.0,-7331.0,-3037.0,-15308.0,-2773.0
3789,5140.0,-6255.0,-7456.0,-2858.0,-14825.0,-3788.0
3790,7017.0,-7051.0,-7458.0,-2240.0,-14179.0,-3400.0
3791,9118.0,-6970.0,-6596.0,-1396.0,-13585.0,-1619.0
3792,12270.0,-6764.0,-5239.0,-1069.0,-12759.0,29.0
3793,15372.0,-6979.0,-4059.0,-926.0,-11186.0,355.0
3794,17613.0,-7392.0,-3139.0,-557.0,-8697.0,-321.0
3795,18664.0,-7655.0,-2406.0,-64.0,-5783.0,-1222.0
3796,18976.0,-7267.0,-1771.0,520.0,-2997.0,-1624.0
3797,18770.0,-6680.0,-1189.0,989.0,-307.0,-1421.0
3798,17479.0,-5701.0,-946.0,1273.0,2146.0,-601.0
3799,15293.0,-4501.0,-1240.0,1340.0,4192.0,884.0
3800,12984.0,-3873.0,-1591.0,1164.0,6071.0,2116.0
3801,10825.0,-3677.0,-2282.0,909.0,7586.0,2668.0
3802,8854.0,-3692.0,-3181.0,907.0,8810.0,2857.0
3803,7229.0,-3688.0,-3845.0,1044.0,9946.0,2445.0
3804,5891.0,-3573.0,-4412.0,1260.0,11038.0,1586.0
3805,4542.0,-3535.0,-4871.0,1533.0,11940.0,617.0
3806,3484.0,-3653.0,-5097.0,1900.0,12740.0,-575.0
3807,2724.0,-3799.0,-5290.0,2013.0,13409.0,-1692.0
3808,1497.0,-4027.0,-5787.0,1647.0,13742.0,-1813.0
3809,-232.0,-4401.0,-6358.0,1381.0,13767.0,-713.0
3810,-1999.0,-4539.0,-6338.0,1100.0,13587.0,1166.0
3811,-3535.0,-4116.0,-5719.0,1169.0,13300.0,2719.0
3812,-4693.0,-3245.0,-5321.0,1772.0,12907.0,3090.0
3813,-5546.0,-2954.0,-5110.0,1987.0,12650.0,2653.0
3814,-6351.0,-3171.0,-4937.0,2077.0,12430.0,2271.0
3815,-7711.0,-3228.0,-4993.0,2301.0,11978.0,2197.0
3816,-9581.0,-2907.0,-4930.0,2583.0,11136.0,2712.0
3817,-11625.0,-1844.0,-4789.0,2819.0,9917.0,3560.0
3818,-14190.0,-555.0,-4237.0,2880.0,8420.0,4179.0
3819,-16647.0,787.0,-3436.0,2493.0,6496.0,3945.0
3820,-18248.0,1912.0,-2861.0,1604.0,4236.0,2680.0
3821,-18728.0,2407.0,-2304.0,1054.0,1770.0,1245.0
3822,-17745.0,2503.0,-1810.0,704.0,-744.0,-125.0
3823,-15334.0,2449.0,-1660.0,-51.0,-3107.0,-1494.0
3824,-12854.0,2054.0,-1639.0,-1100.0,-4966.0,-2395.0
3825,-10963.0,1267.0,-1646.0,-1969.0,-6545.0,-3024.0
3826,-9294.0,488.0,-2087.0,-2817.0,-8294.0,-3333.0
3827,-7654.0,-321.0,-2905.0,-3627.0,-9964.0,-2945.0
3828,-6016.0,-1349.0,-3591.0,-4279.0,-11131.0,-1946.0
3829,-4736.0,-2393.0,-4127.0,-4528.0,-11891.0,-979.0
3830,-3947.0,-3065.0,-4526.0,-4454.0,-12329.0,-521.0
3831,-3287.0,-3373.0,-4628.0,-4119.0,-12636.0,-582.0
3832,-2379.0,-3399.0,-4518.0,-3529.0,-13111.0,-919.0
3833,-804.0,-3347.0,-4667.0,-3038.0,-13565.0,-1650.0
3834,1373.0,-4028.0,-4942.0,-2939.0,-13389.0,-2572.0
3835,4172.0,-5206.0,-5061.0,-3020.0,-12867.0,-2920.0
3836,7731.0,-6315.0,-4927.0,-3058.0,-12255.0,-2406.0
3837,11145.0,-7288.0,-4431.0,-2921.0,-11118.0,-1419.0
3838,13553.0,-8140.0,-3584.0,-2212.0,-9224.0,-334.0
3839,14571.0,-8328.0,-2784.0,-1289.0,-6984.0,284.0
3840,14730.0,-7972.0,-2151.0,-600.0,-4813.0,383.0
3841,14847.0,-7580.0,-1562.0,-231.0,-2887.0,560.0
3842,14794.0,-7339.0,-1367.0,4.0,-1166.0,975.0
3843,14221.0,-6957.0,-1203.0,293.0,463.0,1435.0
3844,13042.0,-6353.0,-1240.0,674.0,2010.0,1576.0
3845,11721.0,-5531.0,-1674.0,1051.0,3546.0,1467.0
3846,10119.0,-4789.0,-2132.0,1191.0,5205.0,1596.0
3847,8049.0,-4421.0,-2328.0,1275.0,6722.0,1788.0
3848,6461.0,-4143.0,-2497.0,1419.0,7812.0,1311.0
3849,5385.0,-4012.0,-2781.0,1547.0,8683.0,347.0
3850,4277.0,-3943.0,-3113.0,1557.0,9420.0,-427.0
3851,2866.0,-3856.0,-3350.0,1459.0,9948.0,-766.0
3852,1556.0,-3761.0,-3482.0,1325.0,10206.0,-719.0
3853,519.0,-3776.0,-3708.0,1210.0,10230.0,-401.0
3854,-710.0,-4029.0,-4071.0,1126.0,10255.0,-266.0
3855,-2058.0,-4486.0,-4211.0,1191.0,10383.0,-491.0
3856,-3183.0,-4520.0,-4062.0,1403.0,10479.0,-441.0
3857,-4369.0,-4102.0,-3705.0,1532.0,10475.0,306.0
3858,-5834.0,-3633.0,-3243.0,1455.0,10219.0,1193.0
3859,-7476.0,-3359.0,-2933.0,1350.0,9572.0,1780.0
3860,-9165.0,-3017.0,-2933.0,1429.0,8684.0,2151.0
3861,-11477.0,-2325.0,-2842.0,1576.0,7756.0,2365.0
3862,-14177.0,-1531.0,-2531.0,1680.0,6542.0,1995.0
3863,-15897.0,-742.0,-1990.0,1611.0,4919.0,1350.0
3864,-16452.0,-29.0,-1315.0,1562.0,2997.0,834.0
3865,-16340.0,634.0,-746.0,1693.0,1009.0,176.0
3866,-15498.0,1133.0,-374.0,1504.0,-938.0,-577.0
3867,-13939.0,1285.0,-273.0,965.0,-2903.0,-952.0
3868,-11909.0,1083.0,-493.0,166.0,-4727.0,-1207.0
3869,-9769.0,349.0,-995.0,-688.0,-6216.0,-1386.0
3870,-8043.0,-683.0,-1500.0,-1394.0,-7442.0,-1165.0
3871,-6928.0,-1697.0,-2093.0,-1856.0,-8648.0,-803.0
3872,-5820.0,-2490.0,-2873.0,-2156.0,-9699.0,-428.0
3873,-4726.0,-3005.0,-3452.0,-2314.0,-10432.0,232.0
3874,-4060.0,-3191.0,-3765.0,-2484.0,-10927.0,672.0
3875,-3652.0,-3313.0,-4021.0,-2632.0,-11329.0,507.0
3876,-2599.0,-3555.0,-4231.0,-2718.0,-11851.0,175.0
3877,-494.0,-3878.0,-4240.0,-2809.0,-12346.0,-68.0
3878,2116.0,-4803.0,-4585.0,-3019.0,-12580.0,-321.0
3879,4938.0,-6287.0,-4948.0,-2863.0,-12339.0,-238.0
3880,7592.0,-7394.0,-4844.0,-2478.0,-11460.0,345.0
3881,9838.0,-8021.0,-4246.0,-2290.0,-10011.0,751.0
3882,11710.0,-8493.0,-3331.0,-1787.0,-8177.0,523.0
3883,13065.0,-8674.0,-2685.0,-954.0,-6320.0,-195.0
3884,13962.0,-8396.0,-2168.0,-273.0,-4442.0,-583.0
3885,14418.0,-7977.0,-1650.0,211.0,-2620.0,-235.0
3886,14349.0,-7582.0,-1337.0,553.0,-893.0,390.0
3887,13528.0,-7046.0,-1318.0,870.0,843.0,835.0
3888,12118.0,-6229.0,-1384.0,1208.0,2532.0,1177.0
3889,10237.0,-5339.0,-1594.0,1398.0,4150.0,1106.0
3890,8026.0,-4594.0,-1818.0,1500.0,5566.0,652.0
3891,6149.0,-4100.0,-2072.0,1603.0,6607.0,176.0
3892,4862.0,-3684.0,-2284.0,1753.0,7397.0,-312.0
3893,3788.0,-3368.0,-2423.0,1800.0,8117.0,-854.0
3894,2712.0,-3150.0,-2488.0,1746.0,8775.0,-1354.0
3895,1560.0,-2792.0,-2496.0,1599.0,9222.0,-1374.0
3896,366.0,-2407.0,-2334.0,1290.0,9440.0,-967.0
3897,-866.0,-2419.0,-2214.0,936.0,9517.0,-912.0
3898,-1919.0,-2782.0,-2259.0,679.0,9489.0,-1251.0
3899,-2985.0,-3152.0,-2348.0,510.0,9368.0,-1181.0
3900,-4174.0,-3307.0,-2203.0,372.0,9141.0,-708.0
3901,-5742.0,-3187.0,-1973.0,221.0,8746.0,-271.0
3902,-7819.0,-2883.0,-1881.0,22.0,8110.0,63.0
3903,-10000.0,-2736.0,-1867.0,-243.0,7188.0,456.0
3904,-12112.0,-2947.0,-2127.0,-285.0,6066.0,936.0
3905,-14021.0,-2933.0,-2220.0,49.0,4951.0,1252.0
3906,-15126.0,-2383.0,-1912.0,509.0,3790.0,1155.0
3907,-15347.0,-1571.0,-1310.0,833.0,2428.0,827.0
3908,-14763.0,-828.0,-662.0,952.0,829.0,409.0
3909,-13329.0,-416.0,-361.0,819.0,-1003.0,74.0
3910,-11468.0,-266.0,-370.0,422.0,-2821.0,-14.0
3911,-9808.0,-246.0,-443.0,-58.0,-4388.0,-282.0
3912,-8212.0,-502.0,-952.0,-590.0,-5734.0,-797.0
3913,-7053.0,-1195.0,-1564.0,-1217.0,-6868.0,-547.0
3914,-6260.0,-1791.0,-2013.0,-1702.0,-7993.0,350.0
3915,-5416.0,-2069.0,-2507.0,-1923.0,-8986.0,747.0
3916,-4508.0,-2204.0,-3044.0,-2121.0,-9663.0,449.0
3917,-3747.0,-2509.0,-3601.0,-2395.0,-10150.0,-66.0
3918,-2501.0,-3118.0,-3871.0,-2590.0,-10627.0,-505.0
3919,-433.0,-3635.0,-4182.0,-2609.0,-11118.0,-1132.0
3920,1869.0,-4487.0,-4675.0,-2576.0,-11214.0,-1984.0
3921,4079.0,-5868.0,-4749.0,-2178.0,-10861.0,-2299.0
3922,6775.0,-7025.0,-4379.0,-1744.0,-10372.0,-2091.0
3923,10008.0,-7856.0,-3732.0,-1566.0,-9473.0,-1789.0
3924,12753.0,-8530.0,-2774.0,-1202.0,-7917.0,-1481.0
3925,14540.0,-8887.0,-1870.0,-851.0,-6168.0,-1272.0
3926,15572.0,-8786.0,-1675.0,-227.0,-4156.0,-942.0
3927,15750.0,-7919.0,-783.0,699.0,-1767.0,-108.0
3928,15059.0,-7061.0,-217.0,1067.0,217.0,564.0
3929,13679.0,-6201.0,-352.0,1250.0,1879.0,1048.0
3930,11805.0,-5575.0,-762.0,1374.0,3454.0,1494.0
3931,9901.0,-4734.0,-1266.0,1476.0,4912.0,1708.0
3932,7562.0,-3999.0,-1669.0,1543.0,6225.0,1746.0
3933,5503.0,-3626.0,-2032.0,1621.0,7188.0,1172.0
3934,4222.0,-3324.0,-2383.0,1687.0,7879.0,235.0
3935,3209.0,-3223.0,-2676.0,1642.0,8496.0,-461.0
3936,2123.0,-3170.0,-2880.0,1515.0,8991.0,-801.0
3937,990.0,-2987.0,-2940.0,1390.0,9328.0,-843.0
3938,-92.0,-2752.0,-2874.0,1241.0,9482.0,-856.0
3939,-984.0,-2732.0,-2814.0,1034.0,9487.0,-1031.0
3940,-1915.0,-3057.0,-2881.0,770.0,9395.0,-1122.0
3941,-2882.0,-3437.0,-2819.0,597.0,9185.0,-910.0
3942,-3848.0,-3470.0,-2602.0,545.0,8807.0,-493.0
3943,-4755.0,-3426.0,-2287.0,451.0,8466.0,-229.0
3944,-5830.0,-3401.0,-2045.0,349.0,8091.0,-31.0
3945,-7250.0,-3274.0,-2070.0,267.0,7609.0,203.0
3946,-9127.0,-3392.0,-2221.0,199.0,6958.0,630.0
3947,-11258.0,-3280.0,-2443.0,367.0,6000.0,1228.0
3948,-13163.0,-2871.0,-2422.0,728.0,4893.0,1481.0
3949,-14408.0,-2113.0,-1970.0,1103.0,3534.0,1322.0
3950,-14659.0,-1120.0,-1289.0,1302.0,1843.0,986.0
3951,-14004.0,-618.0,-727.0,1152.0,-29.0,406.0
3952,-12622.0,-458.0,-559.0,826.0,-2001.0,-191.0
3953,-10894.0,-454.0,-648.0,355.0,-3771.0,-568.0
3954,-9124.0,-815.0,-896.0,-231.0,-5118.0,-779.0
3955,-7776.0,-1508.0,-1267.0,-717.0,-6199.0,-814.0
3956,-6803.0,-2007.0,-1760.0,-1075.0,-7230.0,-785.0
3957,-5908.0,-2303.0,-2128.0,-1422.0,-8148.0,-627.0
3958,-5096.0,-2675.0,-2457.0,-1739.0,-9009.0,-508.0
3959,-4420.0,-3094.0,-3059.0,-2026.0,-9871.0,-581.0
3960,-3701.0,-3660.0,-3648.0,-2250.0,-10666.0,-534.0
3961,-2689.0,-4082.0,-4198.0,-2274.0,-11445.0,-343.0
3962,-1469.0,-4351.0,-4701.0,-2186.0,-12052.0,-158.0
3963,-40.0,-4802.0,-4811.0,-1850.0,-12429.0,100.0
3964,2094.0,-5048.0,-4640.0,-1530.0,-12633.0,278.0
3965,4665.0,-5564.0,-4509.0,-1665.0,-12407.0,45.0
3966,7586.0,-6536.0,-4074.0,-1680.0,-11642.0,-561.0
3967,10399.0,-7341.0,-3415.0,-1344.0,-10307.0,-1099.0
3968,11753.0,-7632.0,-2839.0,-802.0,-8466.0,-1226.0
3969,11944.0,-7193.0,-2138.0,-147.0,-6581.0,-893.0
3970,12394.0,-6143.0,-1294.0,323.0,-5006.0,-217.0
3971,13167.0,-5593.0,-710.0,378.0,-3543.0,253.0
3972,13441.0,-5762.0,-696.0,362.0,-1897.0,77.0
3973,13016.0,-5732.0,-993.0,524.0,-153.0,-3.0
3974,11929.0,-5126.0,-1185.0,708.0,1489.0,705.0
3975,10418.0,-4474.0,-1281.0,733.0,2920.0,1621.0
3976,8841.0,-4035.0,-1483.0,729.0,4129.0,2009.0
3977,7538.0,-3733.0,-1812.0,766.0,5143.0,1890.0
3978,6678.0,-3604.0,-2177.0,788.0,6141.0,1491.0
3979,5756.0,-3729.0,-2464.0,920.0,7209.0,672.0
3980,4724.0,-3808.0,-2727.0,1246.0,8151.0,-460.0
3981,3811.0,-3662.0,-3000.0,1527.0,8851.0,-1263.0
3982,2741.0,-3421.0,-3183.0,1617.0,9282.0,-1174.0
3983,1656.0,-3227.0,-3167.0,1350.0,9600.0,-654.0
3984,699.0,-3064.0,-3051.0,903.0,9780.0,-555.0
3985,-242.0,-3185.0,-3172.0,712.0,9675.0,-910.0
3986,-1238.0,-3591.0,-3380.0,582.0,9640.0,-1156.0
3987,-2247.0,-4036.0,-3225.0,252.0,9761.0,-1190.0
3988,-3356.0,-4292.0,-3049.0,70.0,9552.0,-1053.0
3989,-4380.0,-4404.0,-2911.0,173.0,9064.0,-543.0
3990,-5185.0,-4250.0,-2733.0,184.0,8628.0,204.0
3991,-6100.0,-4046.0,-2565.0,-2.0,8264.0,866.0
3992,-7457.0,-3899.0,-2428.0,-74.0,7880.0,1175.0
3993,-9290.0,-3861.0,-2400.0,82.0,7113.0,1256.0
3994,-11176.0,-3580.0,-2355.0,506.0,6052.0,1611.0
3995,-12965.0,-2865.0,-2005.0,767.0,5055.0,2186.0
3996,-14470.0,-2011.0,-1342.0,849.0,3821.0,2219.0
3997,-15118.0,-963.0,-740.0,971.0,2519.0,1422.0
3998,-14882.0,-174.0,-288.0,1029.0,1322.0,319.0
3999,-13778.0,189.0,-60.0,900.0,-74.0,-304.0
4000,-12019.0,314.0,-33.0,492.0,-1796.0,-299.0
4001,-10087.0,128.0,-161.0,-240.0,-3644.0,-359.0
4002,-8370.0,-243.0,-659.0,-846.0,-5347.0,-589.0
4003,-6958.0,-677.0,-1252.0,-1340.0,-6503.0,-670.0
4004,-6020.0,-1263.0,-1665.0,-1918.0,-7319.0,-771.0
4005,-5489.0,-1826.0,-2215.0,-2312.0,-8284.0,-890.0
4006,-4920.0,-2339.0,-2839.0,-2434.0,-9283.0,-718.0
4007,-4192.0,-2788.0,-3338.0,-2451.0,-10145.0,-283.0
4008,-3452.0,-3153.0,-3833.0,-2556.0,-10939.0,19.0
4009,-2388.0,-3582.0,-4111.0,-2594.0,-11582.0,-14.0
4010,-565.0,-3907.0,-4194.0,-2591.0,-12065.0,-89.0
4011,1607.0,-4429.0,-4470.0,-2680.0,-12136.0,-268.0
4012,3261.0,-5433.0,-4822.0,-2648.0,-11722.0,-585.0
4013,4153.0,-6105.0,-4905.0,-2358.0,-10958.0,-407.0
4014,4395.0,-6219.0,-4503.0,-1963.0,-10153.0,506.0
4015,5613.0,-6072.0,-3839.0,-1656.0,-9555.0,1327.0
4016,8010.0,-6387.0,-3247.0,-1754.0,-8667.0,1115.0
4017,9404.0,-7266.0,-2976.0,-1784.0,-7339.0,-114.0
4018,9662.0,-7829.0,-2867.0,-1118.0,-5832.0,-1165.0
4019,9845.0,-7417.0,-2568.0,-108.0,-4491.0,-1178.0
4020,10488.0,-6672.0,-2055.0,466.0,-3197.0,-631.0
4021,11123.0,-6262.0,-1616.0,662.0,-1812.0,-375.0
4022,11303.0,-6148.0,-1431.0,832.0,-296.0,-686.0
4023,10982.0,-6003.0,-1414.0,1009.0,1192.0,-801.0
4024,10122.0,-5659.0,-1480.0,1180.0,2548.0,-207.0
4025,8775.0,-5128.0,-1609.0,1370.0,3702.0,546.0
4026,7447.0,-4535.0,-1807.0,1509.0,4672.0,913.0
4027,6272.0,-4075.0,-2035.0,1548.0,5519.0,1016.0
4028,5213.0,-3820.0,-2228.0,1553.0,6278.0,951.0
4029,4286.0,-3662.0,-2419.0,1586.0,6919.0,596.0
4030,3401.0,-3599.0,-2554.0,1716.0,7418.0,25.0
4031,2664.0,-3517.0,-2758.0,1748.0,7927.0,-558.0
4032,1930.0,-3592.0,-2870.0,1574.0,8392.0,-863.0
4033,1161.0,-3668.0,-2984.0,1450.0,8603.0,-766.0
4034,342.0,-3907.0,-3177.0,1310.0,8794.0,-507.0
4035,-587.0,-4393.0,-3263.0,1252.0,9024.0,-222.0
4036,-1398.0,-4686.0,-3191.0,1364.0,9294.0,-23.0
4037,-2063.0,-4628.0,-3028.0,1503.0,9549.0,22.0
4038,-2782.0,-4500.0,-2852.0,1658.0,9596.0,-158.0
4039,-3550.0,-4250.0,-2692.0,1837.0,9349.0,-407.0
4040,-4365.0,-3929.0,-2483.0,1857.0,8960.0,-409.0
4041,-5122.0,-3678.0,-2210.0,1652.0,8525.0,-208.0
4042,-5741.0,-3477.0,-1967.0,1483.0,7944.0,103.0
4043,-6214.0,-3265.0,-1750.0,1497.0,7275.0,590.0
4044,-6652.0,-2914.0,-1462.0,1439.0,6772.0,1074.0
4045,-7184.0,-2676.0,-1165.0,1221.0,6301.0,1107.0
4046,-7668.0,-2629.0,-882.0,1134.0,5675.0,946.0
4047,-8022.0,-2385.0,-658.0,1176.0,4874.0,963.0
4048,-8426.0,-2019.0,-497.0,1103.0,4067.0,993.0
4049,-8781.0,-1726.0,-287.0,935.0,3351.0,877.0
4050,-8925.0,-1398.0,-24.0,832.0,2465.0,798.0
4051,-8930.0,-1018.0,164.0,735.0,1399.0,763.0
4052,-8738.0,-721.0,294.0,523.0,296.0,546.0
4053,-8321.0,-564.0,329.0,169.0,-842.0,144.0
4054,-7756.0,-567.0,226.0,-237.0,-1930.0,-212.0
4055,-7105.0,-783.0,-8.0,-746.0,-2885.0,-479.0
4056,-6607.0,-1171.0,-289.0,-1194.0,-3709.0,-574.0
4057,-6249.0,-1473.0,-575.0,-1552.0,-4457.0,-549.0
4058,-5972.0,-1720.0,-886.0,-1846.0,-5190.0,-554.0
4059,-5639.0,-2008.0,-1261.0,-2126.0,-5890.0,-513.0
4060,-5309.0,-2433.0,-1565.0,-2390.0,-6501.0,-388.0
4061,-5062.0,-2779.0,-1878.0,-2549.0,-7089.0,-324.0
4062,-4811.0,-2944.0,-2258.0,-2626.0,-7677.0,-410.0
4063,-4492.0,-3181.0,-2664.0,-2709.0,-8239.0,-493.0
4064,-3930.0,-3539.0,-3025.0,-2732.0,-8770.0,-566.0
4065,-3371.0,-3760.0,-3423.0,-2617.0,-9277.0,-547.0
4066,-2880.0,-3852.0,-3727.0,-2512.0,-9729.0,-328.0
4067,-2163.0,-3859.0,-3888.0,-2564.0,-10145.0,-135.0
4068,-1308.0,-4011.0,-4021.0,-2740.0,-10554.0,-124.0
4069,-210.0,-4339.0,-4091.0,-2781.0,-10952.0,-428.0
4070,1415.0,-4793.0,-4304.0,-2721.0,-11148.0,-941.0
4071,3051.0,-5594.0,-4433.0,-2515.0,-10974.0,-1390.0
4072,4576.0,-6233.0,-4378.0,-1995.0,-10448.0,-1655.0
4073,5989.0,-6550.0,-4071.0,-1455.0,-9603.0,-1691.0
4074,7228.0,-6598.0,-3612.0,-951.0,-8596.0,-1636.0
4075,8357.0,-6661.0,-3086.0,-531.0,-7502.0,-1676.0
